12.739	3.28	-28.65	-13.71	25.25	6669
12.935	3.28	-28.71	-13.09	27.78	6888
12.977	3.28	-28.71	-13.09	27.78	6936
13.055	3.28	-28.85	-12.75	29.07	7031
13.178	3.48	-28.85	-12.89	30.3	7182
13.254	3.48	-28.82	-13.15	30.72	7276
13.373	3.48	-28.78	-13.45	30.56	7418
13.499	3.55	-28.72	-13.74	28.2	7557
13.609	3.55	-28.64	-14.31	26.32	7673
13.686	3.55	-28.33	-15.63	26.32	7752
13.816	3.64	-28.33	-15.63	25.67	7875
13.963	3.64	-28.33	-15.63	22.43	8006
14.044	3.64	-27.97	-16.3	22.43	8076
14.119	3.64	-27.9	-16.52	21.86	8142
14.240	3.57	-27.97	-16.52	21.7	8250
14.360	3.57	-28.01	-16.5	22.92	8365
14.489	3.56	-28.06	-16.46	25.68	8502
14.555	3.56	-28.11	-16.36	27.16	8574
14.675	3.56	-28.19	-16.13	26.3	8699
14.795	3.56	-28.31	-15.68	23.99	8813
14.953	3.37	-28.31	-15.68	24.19	8970
14.992	3.37	-28.67	-14.26	24.19	9012
15.110	3.37	-28.73	-13.46	26.51	9142
15.230	3.46	-28.79	-12.87	27.8	9278
15.349	3.51	-28.87	-12.82	28.2	9411
15.473	3.51	-28.87	-12.82	28.2	9562
15.548	3.48	-28.84	-13.21	30.51	9655
15.664	3.48	-28.84	-13.21	31.89	9800
15.781	3.48	-28.74	-13.81	29.67	9930
15.941	3.47	-28.74	-13.81	25.24	10078
16.023	3.47	-28.74	-13.81	22.47	10152
16.105	3.47	-28.43	-15.68	22.56	10225
16.233	3.45	-28.31	-16.01	22.78	10344
16.308	3.45	-28.2	-16.26	22.78	10418
16.427	3.45	-28.15	-16.46	25.04	10545
16.561	3.45	-28.16	-16.55	26.89	10688
16.631	3.45	-28.22	-16.55	26.44	10762
16.754	3.45	-28.32	-16.52	26.51	10893
16.918	3.4	-28.32	-16.52	26.7	11060
16.997	3.4	-28.32	-16.52	25.04	11138
17.079	3.4	-28.78	-15.22	24.83	11220
17.203	3.4	-28.88	-14.46	24.63	11340
17.322	3.46	-28.96	-13.64	24.63	11460
17.403	3.46	-29.02	-13.01	24.63	11541
17.525	3.46	-29.08	-12.73	25.25	11670
17.643	3.5	-29.12	-12.76	26.48	11800
17.735	3.51	-29.14	-12.88	28.38	11909
17.931	3.51	-29.14	-13.07	31.61	12154
17.967	3.51	-29.14	-13.07	31.61	12201
18.052	3.51	-29.01	-13.55	31.91	12307
18.172	3.51	-28.91	-14.08	27.96	12438
18.293	3.53	-28.75	-14.86	24.22	12554
18.420	3.4	-28.5	-15.52	23.18	12670
18.498	3.4	-28.32	-15.94	23.18	12740
18.622	3.43	-28.32	-15.94	22.77	12851
18.741	3.44	-28.19	-16.5	22.37	12958
18.906	3.44	-28.19	-16.5	22.58	13108
18.951	3.45	-28.19	-16.5	22.58	13148
19.067	3.46	-28.33	-16.45	22.99	13255
19.147	3.46	-28.41	-16.34	22.97	13329
19.248	3.48	-28.49	-16.11	23.6	13436
19.402	3.47	-28.6	-15.78	27	13592
19.471	3.47	-28.73	-15.31	27	13664
19.600	3.53	-28.85	-14.52	26.78	13791
19.717	3.45	-28.95	-13.65	24.43	13904
19.922	3.43	-29.02	-13	26.08	14121
19.997	3.43	-29.02	-13	27.92	14206
20.041	3.43	-29.12	-12.78	27.92	14259
20.162	3.43	-29.15	-12.92	30.63	14412
20.248	3.48	-29.13	-13.14	33.05	14530
20.364	3.52	-29.02	-13.56	33.05	14677
20.486	3.52	-28.93	-14.12	26.68	14802
20.575	3.52	-28.79	-14.96	26.68	14873
20.688	3.29	-28.59	-15.57	20.36	14954
20.810	3.29	-28.41	-15.9	17.74	15046
20.974	3.38	-28.41	-15.9	22.14	15191
21.011	3.38	-28.21	-16.32	22.14	15226
21.135	3.38	-28.18	-16.46	25.04	15358
21.260	3.38	-28.24	-16.53	27.53	15499
21.338	3.54	-28.34	-16.51	29.15	15593
21.458	3.54	-28.41	-16.48	30.79	15741
21.578	3.54	-28.45	-16.4	30.17	15885
21.671	3.47	-28.65	-15.53	30.17	15982
21.781	3.47	-28.65	-15.53	26.46	16083
21.947	3.47	-28.65	-15.53	22.35	16230
21.992	3.31	-28.99	-12.82	22.35	16271
22.109	3.37	-29.05	-12.43	23.19	16384
22.227	3.37	-29.13	-12.42	25.45	16512
22.312	3.37	-29.15	-12.54	27.09	16604
22.431	3.37	-29.15	-12.67	28.74	16744
22.555	3.37	-29.12	-12.83	32.43	16907
22.685	3.57	-29.12	-12.83	34.22	17080
22.755	3.57	-29	-13.35	34.22	17165
22.923	3.47	-29	-13.35	27.71	17351
22.997	3.47	-29	-13.35	27.71	17429
23.076	3.47	-28.41	-15.81	26.07	17506
23.203	3.47	-28.22	-16.17	24.43	17630
23.330	3.47	-28.03	-16.41	24.63	17754
23.407	3.47	-28.06	-16.52	24.62	17830
23.529	3.54	-28.18	-16.51	24.84	17951
23.652	3.57	-28.22	-16.47	25.04	18074
Active; Level 1
23.771	3.61	-28.22	-16.47	24.43	18190
23.950	3.62	-28.22	-16.47	24.66	18355
23.981	3.62	-28.58	-15.54	24.66	18376
24.052	3.62	-28.75	-14.94	19.11	18431
24.176	3.75	-28.96	-14.16	19.82	18527
24.298	3.75	-29.01	-13.4	18.83	18617
24.418	4.53	-29.06	-12.89	18.88	18711
24.501	4.53	-29.1	-12.62	20.32	18781
24.625	4.53	-29.13	-12.52	22.78	18896
24.744	4.53	-29.15	-12.57	24.21	19010
24.904	4.53	-29.15	-12.68	22.78	19155
24.953	4.98	-29.15	-12.68	22.78	19197
25.071	4.89	-29.07	-13.23	21.76	19291
25.190	4.89	-29.03	-13.67	20.07	19383
25.278	4.69	-28.94	-14.2	19.29	19457
25.395	4.69	-28.87	-14.78	21.76	19565
25.474	4.69	-28.77	-15.3	23.8	19641
25.595	4.69	-28.61	-15.74	24.22	19758
25.716	1.14	-28.4	-16.08	23.6	19871
25.907	1.14	-28.2	-16.34	22.56	20037
25.942	1.14	-28.2	-16.34	21.37	20067
26.066	4.84	-28.1	-16.57	21.55	20176
26.144	4.84	-28.18	-16.56	21.55	20248
26.269	4.84	-28.23	-16.53	22.94	20361
26.390	4.84	-28.34	-16.49	22.97	20470
26.468	4.84	-28.42	-16.4	22.37	20539
26.593	4.84	-28.68	-15.85	21.96	20647
26.717	4.82	-28.68	-15.85	22.14	20764
26.911	4.78	-28.8	-15.4	27.71	20977
26.965	4.78	-28.8	-15.4	27.71	21033
27.038	4.78	-28.8	-15.4	25.25	21104
27.120	4.78	-29.09	-12.57	25.25	21182
27.243	5.01	-29.17	-12.46	24.01	21300
27.368	5	-29.17	-12.54	24.02	21421
27.483	5	-29.16	-12.67	24.63	21532
27.564	5	-29.13	-12.83	24.02	21606
27.686	5	-29.08	-13.08	21.14	21700
27.806	4.99	-29.04	-13.53	17.97	21782
27.970	4.99	-29.04	-13.53	17.11	21902
28.011	4.99	-29.04	-13.53	19.25	21937
28.133	4.42	-29.04	-13.53	23.39	22053
28.216	4.42	-28.71	-15.81	23.39	22138
28.336	4.42	-28.31	-16.15	25.25	22250
28.456	5.09	-28.31	-16.15	23.19	22356
28.541	5.09	-28.11	-16.49	21.55	22427
28.668	4.75	-28.19	-16.53	20.73	22529
28.782	4.67	-28.28	-16.52	19.91	22621
28.942	4.67	-28.28	-16.52	20.45	22750
28.987	4.67	-28.28	-16.52	20.32	22787
29.112	4.66	-28.44	-16.38	19.91	22884
29.232	4.66	-28.49	-16.24	18.88	22976
29.309	4.66	-28.57	-16.02	18.88	23040
29.433	4.55	-28.79	-15.69	20.53	23151
29.552	4.55	-28.88	-15.21	22.37	23262
29.633	4.55	-28.95	-14.55	24	23341
29.761	5.04	-29.01	-13.74	24.84	23471
29.915	5.04	-29.01	-13.74	25.46	23626
29.962	5.04	-29.16	-12.4	25.04	23672
30.085	5.2	-29.18	-12.53	24.43	23793
30.201	5.2	-29.17	-12.67	24.83	23908
30.330	5.12	-29.11	-12.87	25.04	24036
30.410	5.12	-29.06	-13.14	25.04	24111
30.525	5.12	-29.01	-13.55	23.39	24206
30.647	5.12	-28.94	-14.18	20.73	24309
30.728	5.12	-28.87	-14.82	21.35	24380
30.933	4.77	-28.87	-14.82	21.65	24556
30.969	4.77	-28.87	-14.82	21.65	24587
31.095	4.79	-28.39	-16.09	20.94	24693
31.173	4.79	-28.18	-16.31	21.55	24761
31.297	4.79	-28.04	-16.43	22.14	24870
31.378	4.79	-28.06	-16.49	22.14	24939
31.499	4.8	-28.29	-16.48	21.55	25036
31.629	4.72	-28.33	-16.46	19.7	25137
31.752	4.62	-28.37	-16.41	19.34	25225
31.903	4.62	-28.37	-16.41	18.99	25343
31.945	4.62	-28.37	-16.41	18.99	25381
32.087	4.63	-28.63	-15.89	24.22	25537
32.170	4.95	-28.76	-15.44	29.19	25636
32.270	4.95	-28.87	-14.69	28.89	25747
32.392	4.95	-28.97	-13.66	26.9	25877
32.519	5.39	-29.1	-12.71	26.89	26014
32.594	5.39	-29.14	-12.29	26.89	26094
32.718	5.34	-29.17	-12.37	26.27	26220
32.877	5.3	-29.17	-12.53	24.83	26378
32.959	5.3	-29.17	-12.53	24.83	26455
33.040	5.3	-29.11	-12.86	23.6	26526
33.167	5.05	-29.06	-13.18	21.32	26634
33.244	5.05	-28.96	-14.46	22.17	26704
33.373	5.05	-28.8	-15.08	23.6	26826
33.488	4.94	-28.66	-15.59	23.83	26937
33.569	5.04	-28.46	-15.98	23.83	27013
33.688	5.04	-28.25	-16.26	23.58	27123
33.893	4.97	-28.09	-16.44	22.78	27308
33.973	4.97	-28.09	-16.44	21.76	27377
34.015	4.97	-28.11	-16.56	21.76	27413
34.138	4.97	-28.17	-16.54	21.35	27520
34.257	4.84	-28.21	-16.51	21.96	27625
34.337	4.84	-28.24	-16.44	21.35	27692
34.460	4.89	-28.3	-16.3	20.28	27790
34.577	4.89	-28.62	-16.04	21.32	27890
34.674	4.84	-28.86	-15.24	21.32	27977
34.784	4.84	-28.93	-14.59	22.28	28077
34.946	5.06	-28.93	-14.59	23.6	28232
35.025	5.06	-28.93	-14.59	23.6	28310
35.116	5.2	-29.11	-12.66	24.63	28401
35.229	5.2	-29.15	-12.57	24.83	28511
35.314	5.2	-29.17	-12.65	24.02	28590
35.434	5.2	-29.17	-12.74	22.35	28695
35.555	5.25	-29.12	-12.8	21.55	28800
35.636	5.25	-29.08	-12.92	21.55	28867
35.755	5	-29.04	-13.26	20.73	28964
35.963	4.83	-29.04	-13.26	21.73	29146
36.007	4.87	-29.04	-13.26	21.73	29187
36.082	4.87	-28.89	-14.92	22.99	29258
36.207	4.96	-28.8	-15.43	24.21	29381
36.325	4.96	-28.66	-15.85	24.63	29497
36.407	4.96	-27.99	-16.43	24.84	29578
36.530	4.96	-27.89	-16.57	23.4	29692
36.650	4.96	-27.95	-16.6	22.35	29799
36.731	4.98	-28.04	-16.58	22.35	29873
36.934	4.85	-28.04	-16.58	21.35	30043
36.978	4.85	-28.21	-16.47	21.35	30076
37.056	4.85	-28.31	-16.32	19.45	30135
37.184	4.85	-28.45	-16.1	19.5	30243
37.300	4.85	-28.61	-15.79	21.96	30346
37.424	4.85	-28.76	-15.33	22.97	30460
37.504	4.85	-28.87	-14.65	22.78	30535
37.623	4.85	-29.01	-13.8	22.99	30645
37.749	4.96	-29.07	-12.99	23.81	30765
37.918	4.99	-29.07	-12.99	25.25	30936
37.951	4.99	-29.07	-12.99	25.25	30970
38.070	4.99	-29.18	-12.5	25.66	31084
38.155	5.17	-29.14	-12.74	23.6	31160
38.270	5.08	-29.1	-12.85	22.17	31261
38.395	5.08	-29.07	-13.11	20.94	31363
38.514	5.08	-29.07	-13.11	20.94	31469
38.597	4.84	-28.93	-14.3	23.82	31550
38.719	4.84	-28.84	-14.97	25.04	31670
38.891	5.15	-28.71	-15.54	23.81	31834
38.966	5.15	-28.71	-15.54	23.48	31904
39.044	5.15	-28.28	-16.26	23.48	31978
39.162	5.15	-28.07	-16.47	23.75	32089
39.254	5	-27.96	-16.58	23.19	32170
39.366	4.97	-27.99	-16.59	21.55	32264
39.490	4.97	-28.06	-16.57	21.29	32367
39.612	4.97	-28.2	-16.54	20.53	32465
39.689	4.75	-28.39	-16.32	19.5	32524
39.909	4.59	-28.39	-16.32	18.88	32700
39.975	4.59	-28.39	-16.32	21.16	32758
40.016	4.59	-28.83	-15.26	21.16	32797
40.139	4.59	-28.92	-14.59	22.65	32918
40.258	4.59	-28.99	-13.75	25.25	33043
40.339	4.59	-29.05	-12.91	26.49	33129
40.463	4.59	-29.1	-12.37	26.48	33259
40.585	4.59	-29.15	-12.35	26.27	33387
40.666	5.32	-29.18	-12.53	25.24	33466
40.909	5.23	-29.18	-12.53	19.87	33666
40.948	5.23	-29.18	-12.53	19.87	33692
41.036	5.23	-29.18	-12.53	16.83	33750
Active; Level 2
41.111	5.23	-29.03	-13.23	16.83	33805
41.243	4.71	-28.95	-14.43	18.42	33918
41.357	4.73	-28.95	-14.43	21.64	34023
41.437	4.73	-28.83	-15.49	23.15	34099
41.565	5.01	-28.71	-15.89	24.21	34223
41.679	5.01	-28.35	-16.2	24.43	34338
41.762	5.01	-28.16	-16.41	25.25	34421
41.924	5.01	-28.16	-16.41	24.84	34580
42.007	5.01	-28.16	-16.41	23.59	34654
42.085	5.01	-28.11	-16.54	23.59	34723
42.213	4.88	-28.21	-16.5	21.76	34833
42.347	4.88	-28.31	-16.42	21.52	34939
42.409	4.88	-28.41	-16.26	19.62	34988
42.529	4.71	-28.54	-15.98	19.45	35080
42.658	4.6	-28.89	-15.13	19.66	35186
42.735	4.6	-28.89	-15.13	21.7	35255
42.947	4.9	-28.89	-15.13	22.99	35453
42.983	4.9	-29.06	-13.12	23.64	35486
43.099	4.97	-29.06	-13.12	23.77	35597
43.179	4.97	-29.15	-12.53	23.77	35677
43.304	5.01	-29.18	-12.61	24.84	35801
43.423	5.03	-29.18	-12.75	24.43	35913
43.506	5.03	-29.15	-12.9	23.6	35990
43.632	5.01	-29.12	-13.03	22.56	36097
43.749	5.01	-29.03	-13.32	20.9	36194
43.911	5.01	-29.03	-13.32	21.55	36340
43.958	4.8	-28.93	-14.51	22.78	36384
44.072	4.8	-28.86	-15.1	23.6	36493
44.192	4.8	-28.76	-15.59	23.81	36607
44.275	4.8	-28.46	-16.25	23.81	36685
44.397	4.99	-28.28	-16.44	23.4	36795
44.519	4.99	-28.28	-16.44	22.75	36901
44.606	4.85	-28.17	-16.55	21.76	36975
44.723	4.79	-28.26	-16.54	20.67	37068
44.881	4.79	-28.26	-16.54	19.95	37192
44.964	4.79	-28.26	-16.54	19.09	37255
45.045	4.64	-28.4	-16.36	19.45	37318
45.171	4.64	-28.51	-16.17	20.12	37421
45.249	4.64	-28.65	-15.87	20.12	37491
45.372	4.74	-28.78	-15.45	22.35	37607
45.493	4.86	-28.88	-14.85	23.81	37728
45.621	5.07	-28.96	-14.06	25.25	37862
45.696	5.07	-29.08	-13.22	26.07	37939
45.910	5.24	-29.08	-13.22	23.81	38144
45.944	5.24	-29.08	-13.22	23.81	38174
46.021	5.24	-29.18	-12.73	22.56	38241
46.140	5.24	-29.15	-12.87	20.73	38338
46.264	5.24	-29.12	-12.99	20.12	38437
46.342	5.24	-29.08	-13.17	20.12	38497
46.468	5.24	-29.04	-13.6	19.09	38596
46.588	4.84	-29	-14.23	20.07	38702
46.684	4.82	-28.95	-14.84	21.96	38790
46.873	4.82	-28.8	-15.37	25.46	38979
46.912	4.82	-28.8	-15.37	25.46	39019
47.039	5.08	-28.52	-16.15	25.25	39147
47.113	5.08	-28.35	-16.4	25.25	39221
47.237	5.08	-28.24	-16.56	24.01	39337
47.356	5.02	-28.25	-16.61	22.58	39445
47.452	5.02	-28.29	-16.59	22.58	39527
47.560	5.02	-28.29	-16.59	21.72	39617
47.692	4.84	-28.38	-16.49	20.51	39719
47.883	4.84	-28.45	-16.33	18.78	39867
47.928	4.84	-28.45	-16.33	18.78	39904
48.007	4.55	-28.86	-15.29	20.7	39972
48.126	4.55	-28.86	-15.29	21.96	40081
48.209	4.55	-29	-13.97	23.6	40160
48.337	4.89	-29.06	-13.22	23.81	40284
48.453	5	-29.11	-12.73	24.63	40398
48.533	5	-29.15	-12.61	24.63	40477
48.634	5	-29.18	-12.69	25.04	40588
48.776	5	-29.18	-12.84	24.42	40715
48.940	5	-29.18	-12.84	23.6	40869
48.980	5	-29.11	-13.07	23.6	40903
49.106	4.99	-29.06	-13.29	21.35	41012
49.183	4.99	-29.01	-13.88	21.96	41079
49.305	4.99	-28.91	-15.15	22.37	41189
49.429	4.85	-28.91	-15.15	23.41	41304
49.514	4.88	-28.73	-15.97	23.41	41382
49.631	4.91	-28.58	-16.25	23.15	41492
49.757	4.92	-28.4	-16.45	23.6	41614
49.910	4.94	-28.4	-16.45	24.22	41762
49.958	4.94	-28.17	-16.56	24.22	41810
50.084	5	-28.17	-16.53	25.04	41934
50.198	5	-28.2	-16.49	24.01	42035
50.278	5	-28.3	-16.39	20.73	42099
50.409	4.84	-28.47	-16.19	19.48	42201
50.523	4.84	-28.65	-15.88	20.8	42298
50.644	4.84	-28.79	-15.47	23.4	42415
50.724	4.84	-28.88	-14.92	23.4	42496
50.886	4.9	-28.88	-14.92	26.27	42667
50.966	4.9	-28.88	-14.92	26.27	42751
51.055	5.22	-29.18	-12.47	26.7	42846
51.173	5.25	-29.2	-12.55	26.48	42969
51.293	5.25	-29.19	-12.72	25.66	43088
51.380	5.24	-29.16	-12.95	24.43	43173
51.495	5.18	-29.12	-13.2	24.21	43282
51.617	5.18	-29.08	-13.5	22.37	43391
51.709	5.02	-29.03	-14	22.37	43476
51.862	5.02	-29.03	-14	24.61	43625
51.943	5.02	-28.84	-15.25	24.61	43704
52.023	5.02	-28.73	-15.73	24.63	43785
52.153	5.05	-28.57	-16.1	25.66	43919
52.265	5.05	-28.4	-16.37	25.46	44027
52.386	5.16	-28.27	-16.55	23.19	44136
52.463	5.16	-28.23	-16.59	21.96	44204
52.592	5.16	-28.28	-16.56	22.14	44317
52.710	5.16	-28.28	-16.56	22.37	44423
52.877	4.85	-28.28	-16.56	22.04	44566
52.913	4.85	-28.28	-16.56	22.04	44596
53.036	4.85	-28.76	-15.77	20.8	44699
53.127	4.77	-28.86	-15.29	20.94	44776
53.239	4.77	-28.93	-14.67	21.76	44877
53.363	4.77	-29	-13.94	22.58	44992
53.483	4.77	-29.05	-13.22	24.01	45108
53.562	4.77	-29.11	-12.7	25.04	45188
53.685	4.77	-29.15	-12.57	25.25	45312
53.845	5.09	-29.15	-12.57	25.04	45471
53.926	5.09	-29.15	-12.57	23.81	45547
54.010	5.17	-29.11	-13.2	23.81	45624
54.131	5.09	-29.11	-13.2	22.99	45728
54.212	5	-29.02	-13.98	20.94	45796
54.337	5	-28.96	-14.58	22.12	45909
54.467	4.84	-28.88	-15.13	23.19	46031
54.540	4.84	-28.71	-15.6	23.63	46101
54.658	4.84	-28.39	-15.98	25.25	46223
