min,max
1.14,6.11
27.89,29.33
12.29,16.74
7.58,34.22
-1.0649999999999995,1.1100000000000012
-0.5233333333333345,0.3325000000000002
-1.8075000000000017,1.625000000000004
-4.4700000000000015,5.514999999999999
